0.596735617489478	2.676292839128679296e-02	1.505393709057988583e-01	1.824279682453297247e-01	3.367810627844430860e-02	8.352764664683797954e-03	5.632976904445970850e-02	1.841419574200888181e-03	1.362015799617452561e-01	3.496589032659622870e-02	1.312680856924709760e-01
0.570982644393338	3.325985449883253620e-02	1.864271553816015670e-01	2.251109040998086064e-01	4.147811364656933675e-02	1.033867762791746032e-02	6.968056030187899652e-02	2.291624561977833978e-03	1.690862102358533792e-01	4.347396047156779075e-02	1.633890216252820438e-01
0.70690068107399	3.378737877009325291e-02	1.906940112085984129e-01	2.289692360495593493e-01	4.251375317305524509e-02	1.048535132563527435e-02	7.137343525562316049e-02	2.331855727328013220e-03	1.731351605155938000e-01	4.439373486041856692e-02	1.656652342089267038e-01
0.205846771910517	1.563707896113684936e-02	8.853340053914562913e-02	1.056496931296430630e-01	1.950707608629568407e-02	4.881207214870548691e-03	3.291622884732733900e-02	1.075482929725542864e-03	7.954767920503080791e-02	2.046725748810245341e-02	7.675707365775820412e-02
0.837416296660298	3.252925421165735187e-02	1.836700922092813215e-01	2.225540251504317391e-01	4.089245998123083176e-02	1.019046281782259346e-02	6.912524049120093161e-02	2.250223947194091370e-03	1.662123274550302843e-01	4.262901960511147892e-02	1.600230750469689434e-01
0.684607468765027	2.437982778914926998e-02	1.381998319843769640e-01	1.670219167855384879e-01	3.062019133527133993e-02	7.591379790914037917e-03	5.165890303294894126e-02	1.689113518466854634e-03	1.246854026218876116e-01	3.206096721039441988e-02	1.205621133029775166e-01
0.566981261178627	3.930400329725793757e-02	2.234073933629165398e-01	2.680612046969786388e-01	4.934553128375423342e-02	1.224517799609424126e-02	8.369509336906526265e-02	2.727762451007668173e-03	2.007162248733967147e-01	5.170387297924943643e-02	1.932898774456976443e-01
0.937212372512776	3.566057985072727116e-02	2.023039104605673377e-01	2.434631213361454216e-01	4.487961188861145506e-02	1.120906183945243398e-02	7.569296846392745137e-02	2.475569136676738450e-03	1.834448276163815339e-01	4.693164934756624551e-02	1.766419614599595289e-01
0.823211750340574	1.288833456157135147e-02	7.234427344383598246e-02	8.705398844860780250e-02	1.602312788247610420e-02	3.990915246676737457e-03	2.704299188478151775e-02	8.874044536718798514e-04	6.510811173693754894e-02	1.676221678103695725e-02	6.289319894444224401e-02
0.866451851768585	1.826227169532311859e-02	1.030982490737372831e-01	1.240313462590423715e-01	2.288630484308704777e-02	5.641584844915148098e-03	3.837757705229892513e-02	1.250658684254614102e-03	9.244111574228394690e-02	2.369221084378362110e-02	8.956307673712977924e-02
0.395361385517606	1.434552983699484939e-02	8.105482964874867469e-02	9.735376023269692869e-02	1.802243035000038532e-02	4.479556228401634400e-03	3.020929611971898826e-02	9.889165890089831375e-04	7.310559593426667335e-02	1.870440559108620462e-02	7.063632870303378219e-02
0.321857783767701	1.611129588029072690e-02	9.118183503577137472e-02	1.094991089033304638e-01	2.020938801642872470e-02	5.045673116987216440e-03	3.397302420139875628e-02	1.113039981789195644e-03	8.259944327660995178e-02	2.105837207296474764e-02	7.956308855000557290e-02
0.606782997648165	1.252826242048785295e-02	7.065379687888360960e-02	8.566354258543547318e-02	1.571409254089957408e-02	3.907011563671778688e-03	2.642454084152976931e-02	8.630689808405545395e-04	6.416332976470021099e-02	1.643121837719898823e-02	6.148407259392538182e-02
0.818033910755579	3.331146641461047581e-02	1.877053268464227154e-01	2.265038422538870611e-01	4.187888570441312269e-02	1.040087456672292299e-02	7.044825605125847046e-02	2.291428487148980311e-03	1.693905343768523364e-01	4.340863065146725874e-02	1.639024586812710682e-01
0.831611620900231	1.559040003300957676e-02	8.801603939997156012e-02	1.065737992480111501e-01	1.958325869078395703e-02	4.883322638178117826e-03	3.293078993856070336e-02	1.072453341989796196e-03	7.992617190841527774e-02	2.047311723965495114e-02	7.704081152166071533e-02
0.337197449472295	1.389104686199244406e-06	7.777440827176567659e-06	9.370809446840091395e-06	1.738617856031318347e-06	4.313731369952616727e-07	2.935620413804254118e-06	9.513832525645135027e-08	7.054770571382702894e-06	1.803878142946536145e-06	6.787790319813604555e-06
0.207718106200612	2.068887405125569706e-02	1.164276703591803630e-01	1.401599106770864966e-01	2.604459661723442648e-02	6.444552735504763957e-03	4.352898330951540662e-02	1.418792481305568417e-03	1.049838429687921793e-01	2.698046757794931791e-02	1.015702025281047111e-01
0.82708571751868	2.620352141561820350e-02	1.470245879271792067e-01	1.775462056008609846e-01	3.278055488195126543e-02	8.113599700640605414e-03	5.508094505139300712e-02	1.803022609686332281e-03	1.331684222256957206e-01	3.417668146713008503e-02	1.282047028907281616e-01
0.520263628485034	2.040992801517692648e-02	1.163245918086842495e-01	1.390033103037486839e-01	2.582335006170831393e-02	6.386732490761537311e-03	4.351944436849757014e-02	1.415840287729926063e-03	1.047886298956531570e-01	2.690111402641135949e-02	1.005089735459838984e-01
0.500147816729411	2.559123111923619978e-02	1.454969185636338369e-01	1.740295084971009432e-01	3.233259777997614381e-02	8.001092283850893758e-03	5.439118912579150866e-02	1.776726506693377533e-03	1.311107328229287883e-01	3.364460623495825475e-02	1.266063018129659767e-01
0.708209756409312	1.578533092573362884e-02	8.893232986572063847e-02	1.069298900449168616e-01	1.987331808819400858e-02	4.911182313563563183e-03	3.345230417718478982e-02	1.089711619655681953e-03	8.023512908480326389e-02	2.056513322298440805e-02	7.733322110249282733e-02
0.912785712598177	1.944894091961060084e-02	1.098312656966605322e-01	1.325859047290231241e-01	2.434644190926366428e-02	6.093401278820534395e-03	4.107684549911284899e-02	1.334689023551046327e-03	9.872596178595302585e-02	2.542178787440788415e-02	9.537759236902595972e-02
0.16186651184042	1.259084390040318691e-02	7.134800668640121912e-02	8.592689913623939579e-02	1.582888507154089908e-02	3.950264330611558301e-03	2.657670366723476757e-02	8.732405707540986679e-04	6.454619475804075635e-02	1.641626426215599815e-02	6.201248344322427691e-02
0.488423444671463	2.369195965266721743e-02	1.341263048323497464e-01	1.622648291873641790e-01	2.981786546026382254e-02	7.385359853003959328e-03	5.043966049461021117e-02	1.630819570950298690e-03	1.216384666966625616e-01	3.112972018253321385e-02	1.168921270081578340e-01
0.477181942154869	4.576363420484875350e-02	2.583011315422854004e-01	3.110221104087607102e-01	5.725613166151460875e-02	1.428782795110887689e-02	9.700731976355238262e-02	3.174641614224612326e-03	2.337742118698248606e-01	5.990782568019149823e-02	2.247200285309488565e-01
0.228820192499915	2.436410654651901750e-02	1.368250197371979893e-01	1.658242592624391554e-01	3.034808776985001982e-02	7.592385258028141494e-03	5.131316380301950697e-02	1.668073884747408100e-03	1.243831091110085552e-01	3.184612808728311956e-02	1.195556246366001052e-01
0.111008807375049	1.385979687987717764e-06	7.808053620178569517e-06	9.369171209371876340e-06	1.731483438153724960e-06	4.298483791263520607e-07	2.921148832191677600e-06	9.489190972173600988e-08	7.058473228394587047e-06	1.797862259807021409e-06	6.823330673073856350e-06
0.779905876450522	3.126636402184332364e-02	1.769837268437986222e-01	2.135475032611571511e-01	3.929653593477505646e-02	9.808229654956037227e-03	6.657346613968725957e-02	2.170414678761370744e-03	1.597382523703317070e-01	4.118153942426312775e-02	1.541110168345941611e-01
0.972481306740247	3.571507686321845343e-02	2.022639947414997530e-01	2.443442335970234247e-01	4.475209009444271191e-02	1.120761235133110878e-02	7.544341580293607852e-02	2.471547334931501524e-03	1.829488133591265220e-01	4.689621891826294131e-02	1.762337360416026677e-01
0.965434677112116	2.990346565473681398e-02	1.693446513616707894e-01	2.043885394539950162e-01	3.767361539311110674e-02	9.346487679297101753e-03	6.346076601479201662e-02	2.061615843682391459e-03	1.518652939556269788e-01	3.916722522300843806e-02	1.471456607261930338e-01
0.305301284899064	1.786603627209424824e-02	1.010941468128402493e-01	1.212917339723202093e-01	2.247161721561935152e-02	5.601130596788971711e-03	3.791275696773609843e-02	1.237287846248027925e-03	9.130780377500073708e-02	2.349215749401461356e-02	8.815616101325475518e-02
0.845164231016512	2.121812075860594546e-02	1.195583678884433038e-01	1.443700779809829193e-01	2.659520905949382119e-02	6.598678096222238693e-03	4.485487851310384494e-02	1.464005864766066041e-03	1.084227527791314233e-01	2.760003514676148337e-02	1.037627195624119675e-01
