MJ0351YNG9Z0XA	640	0
MJ0351YNG9Z7LA	442	0
MJ0351YNGAD37A	974	0
MJ0351YNGABYAA	719	0
MJ1311YNG7ESHA	800	0
S2F0BE6T	450	0
W1F0LRXG	402	1
6XW099YJ	670	0
W1F09LPX	199	1
JK11A8B9J7AXHF	185	0
W1F08WP1	529	0
S1F0CRDQ	48	0
9XW01ZT9	703	1
JK11A8B9J7BJ3F	442	0
JK11A8B9J3N39F	432	0
PL1311LAG34V8H	962	0
9VS3JYRG	37	1
MJ1311YNG3HH3A	576	0
Z1F071HE	95	0
S1F04Y6C	206	0
Z1F0L5HS	208	0
6XW03V1L	31	0
MJ1311YNG36USA	780	0
6XW02GDD	236	0
S1F12ZSD	257	0
WD-WMC1T1203338	369	0
6XW05CJ6	69	1
6XW00QBX	692	0
MJ0351YNGA8W5A	300	0
PL1311LAG24TMA	334	0
JK1174YAK7JB5W	504	0
WD-WCAV5A957134	502	0
W1F0Q9F6	243	0
9VS3HR6E	82	1
5XW0CBN7	16	1
W1F09EDT	411	0
W1F03CMF	198	1
JK11A8B9J799ZF	638	0
W1F0X5VA	581	0
MK0313YHGJ54WC	292	0
MJ1311YNG733NA	699	0
MJ0351YNG9VWEA	477	0
S1F130GX	199	0
W1F09ED8	243	0
S1F02Y19	63	0
JK1105B8JS2K2X	469	0
JK11A8B9J917RF	942	0
S1F091BQ	69	1
MJ1311YNG7JJHA	52	0
Z1F0LRRA	103	0
S1F0KZVZ	161	1
S1F03JK6	57	0
JK11A8B9J3LN5F	56	0
6XW00NGV	323	0
9VS3TPVN	252	0
JK1131YAJK43RV	189	0
MJ1311YNG37LLA	331	0
9XW01CK8	268	0
JK11A8B9H50XZF	843	0
MJ1323YNG1U3YC	367	0
W1F1BAE6	322	0
W1F09PL5	279	0
5XW2JXEE	41	0
JK1170YAJDAM3T	654	0
9XW02HF6	290	1
5XW03ZYZ	504	0
MK0303YHGBHWVC	390	0
JK11A8B9J3S5LF	400	0
S1F03G0F	255	1
JK11A8YBKTLUXF	790	0
6XW12B38	5	0
S1F059PD	290	1
Z1F1QBKE	94	0
PL1311LAG2DZZH	143	0
S1F06HX8	312	0
JK1105B8GH0LLX	420	0
JK11A8B9J3MPAF	558	0
MJ0351YNG9WTMA	75	0
MJ1311YNG36HMA	914	0
MJ1311YNG0020A	250	0
JK1175YAK92GKX	229	0
MJ0351YNG9WRLA	494	0
MJ0351YNGAD7KA	530	0
PL1311LAG38V8H	251	0
MJ1311YNG0N40A	41	0
W1F09WAF	404	0
MK0311YHGE9V7A	143	0
MJ0351YNGA3H3A	743	0
MJ1311YNG3KKUA	838	0
9VS1W7EN	35	1
MJ1311YNG337ZA	268	0
MJ1323YNG1PE0C	712	1
MJ0351YNG9XY3A	756	0
MJ1323YNG11DPC	752	0
JK1171B8GNP36S	196	0
JK1171YBK1M5UF	827	0
WD-WCC070167275	23	0
JK11A8B9J8W68F	517	0
MJ1321YNG0GWVA	829	0
S1F0CSWB	247	0
JK11A8B9J31N0F	842	0
W1F09Z2W	221	1
W1F0918M	168	1
W1F0L2EW	254	1
MJ0351YNG9T1JA	476	0
JK1101B9JRM7NF	298	0
S1F0TN63	215	0
5XW00K1P	653	0
S1F0CSW2	439	0
MJ1311YNG5XUHA	124	0
S1F0CSW4	49	1
MJ1311YNG5HWYA	848	0
W1F0A11P	494	0
W1F0SCL1	31	0
STF605MH1MR9DW	6	0
MJ0351YNG9Z8XA	71	0
PL1321LAG35EVH	382	0
JK1101B9JK5VPF	892	0
PL2311LAG1TB1C	780	0
MJ0351YNG9WU7A	426	0
S1F0SBCL	207	0
6XW1A04B	4	0
Z1F0GMQZ	437	0
JK11A8B9GK7W3F	447	0
PL1311LAG2AVLH	358	0
MJ0351YNGA8Z8A	880	0
JK1105B8GDEX8X	408	0
JK11A8B9J8S32F	602	0
JK11A4B8HX802W	569	0
MJ1311YNG7KRHA	246	0
JK11A8B9J0PB6F	283	0
S1F0TN84	520	0
S1F13KF6	725	0
WD-WCAWZ0504983	61	0
JK1101B9KLR9WT	308	0
JK11A4YAKDWKVW	154	0
JK1101B9J34YWF	343	0
MK0311YHGHP3NA	923	0
MK0313YHGD5AJC	920	0
WD-WMAWZ0127257	235	0
MJ0351YNGABP2A	386	0
MJ1311YNG6VVKA	800	0
PL2311LAG1MZZC	155	0
MJ1311YNG305JA	411	0
6XW01RJV	113	1
W1F0B4SS	116	0
MJ0351YNGAAJHA	569	0
6XW006F2	432	0
Z1Z03G7Q	338	0
MK0311YHGK1G7A	238	1
MJ0351YNG9Z1GA	459	0
S1F05V3S	317	0
W1F0TLXY	203	0
S1F0A743	47	1
MJ0351YNG9RVVA	288	0
S1F04CTZ	176	1
MJ0351YNG9YNPA	964	0
WD-WCAU45684901	767	0
6XW1H4NM	43	0
MJ1311YNG3KZKA	309	0
W1F0X6TM	81	0
MJ1311YNG7ATPA	438	0
5XW0M6QE	17	1
MJ0351YNG9RV5A	507	0
MJ0351YNG9RAGA	576	0
6XW0LCVC	541	0
JK1101B9KMWZGF	611	0
W1F0AZTN	137	1
PL1321LAG35RWH	68	0
Z290GLVP	646	0
S1F05QHK	94	1
JK11A8B9GP4VSF	956	0
MJ1311YNG5VGTA	830	0
MK0331YHGS0X1A	915	0
S1F06XCN	439	0
MJ0351YNGAA1MA	329	0
W1F0A658	54	0
6XW01837	100	0
JK1101B9JPL94F	204	0
JK1105B8J36E7X	561	0
Z290VWQV	212	0
JK11A4B8J7S0DW	712	0
MJ1311YNG36KXA	321	0
9XW027C3	632	0
JK11A8B9J9HXJF	243	0
W1F0B4S8	278	1
JK11A8B9J87PYF	105	0
6XW0VG8N	577	0
S1F01J8B	189	0
S1F04C6D	399	0
WD-WCAU47201124	285	0
S1F00MNJ	261	1
JK11A8B9J3ATPF	457	0
JK11A8B9GPGE5F	291	0
MN3221F30DB21E	289	1
MJ0351YNG9S4BA	409	0
MK0301YHGLBVXA	678	0
6XW02G90	753	0
MJ0351YNGA280A	732	0
JK1181YAJ49SUV	344	0
Z1F0Q3Z3	410	0
6XW03CP4	504	0
W1F0VZRX	277	1
PL1311LAG3DDBH	779	0
MJ1311YNG786SA	768	0
W1F08J2X	126	0
JK11A8B9J74J8F	469	0
5XW039P7	577	0
MK0313YHGDHUVC	25	0
W1F0A479	130	0
9VS27FBV	558	0
MJ0351YNG92EHA	666	0
MJ0351YNGA6LKA	78	0
JK11A8B9J2U89F	945	0
MK0331YHGSHMPA	709	0
W1F0QVW8	340	1
MJ0351YNGAD8LA	24	0
JK11A8B9J7NMGF	771	0
MJ1311YNG335HA	411	0
W1F04LH8	446	1
MK0331YHGRTPJA	205	0
MJ0351YNG9YT0A	37	0
MJ1311YNG3590A	259	0
5XW0DNTS	490	0
W1F0A61Y	10	1
JK11A8B9J3AU4F	989	0
S1F032SM	368	0
JK1101YAK6ALJV	86	0
MJ0351YNG9WK5A	237	0
W1F0JCG9	52	1
Z1F0LDRK	360	1
MJ1311YNG60Z6A	931	0
W1F0TANT	28	0
WD-WCAU45410339	800	0
MJ0351YNG9WKPA	2	0
MJ0351YNG9VJ8A	409	0
6XW0499Z	63	1
6XW0VLE5	609	1
MJ1311YNG23LZA	654	0
MJ1311YNG787PA	170	0
JK11A4B8HTPJMW	505	0
WD-WCAU45410336	704	0
MK0311YHG54HVA	867	0
JK11A5B8J7SMTX	255	0
JK1104B8JRX3LW	105	0
MJ1311YNG3KKVA	567	0
5XW039PD	19	1
MJ1321YNG0M5EA	869	0
9XW0387Z	298	0
JK11A8B9J367NF	859	0
JK1101B9JR6A0R	11	0
MJ1311YNG0EM6A	275	0
W1F08J29	238	0
W1F0ASAA	115	0
MK0301YHGN0HPD	152	0
6XW0DET2	270	0
9XK0PQJZ	689	0
9VS2A1Z3	43	1
JK11A8B9J1GWHF	365	0
5XW0402T	334	0
MK0331YHGRXKKA	799	0
JK1105B8GGALLX	74	0
MJ1311YNG38WKA	740	0
MJ1311YNG30HSA	554	0
S1F04ZNE	32	0
6XW02YGC	445	0
JK11A8B9J7E24F	852	0
MJ1311YNG0NL6A	18	0
6XW0WRZT	404	0
PL1311LAG1ADHA	80	0
5XW03400	648	0
MK0311YHG318DA	502	0
S1F0S561	708	0
6XW02YGR	54	0
6XW1ESYD	514	0
JK11A8B9GP4SWF	507	0
S1F0S9ZN	34	0
JK11A8B9J86RLF	94	0
Z290WJCB	494	0
Z1F0LQFB	465	1
S1F0T2LA	652	1
MJ1311YNG72ZTA	170	0
JK1101B9J309VF	356	0
PL1311LAG38SKH	486	0
Z1F0EGR1	11	0
W1F1MRP9	300	0
MK0313YHGNAMAC	539	0
PL1311LAG3D8LH	846	0
S1F10QDG	387	0
MJ0351YNGA3YKA	440	0
MJ1311YNG37GGA	922	0
JK11A8B9J7P04F	357	0
JK1101B9GBZR0F	87	0
MJ0351YNGA6MBA	845	0
JK11A1YAJHDDKV	827	0
S1F0AWX6	178	0
PL1311LAG3BTTH	657	0
MK0313YHGKT1TC	665	0
S1F10VJH	284	0
Z290VDCE	287	0
JK11A8B9H458MF	563	0
6XW0APMX	486	0
6XW0XQAD	180	0
JK11A8B9J9KTVF	412	0
Z1F1QAJF	455	0
MJ0351YNGA6BBA	374	0
MJ0351YNG9Y06A	616	0
MJ1311YNG6XKGA	491	0
JK11A8B9HNVEEF	716	0
MJ0351YNGA8K0A	530	0
JK11A8B9GPDKRF	671	0
MK0331YHGRE3LD	792	0
JK11A8B9J3LXTF	3	0
W1F0GCAZ	260	1
MJ0351YNG9WUJA	515	0
MJ1323YNG1SLGC	124	1
MJ1311YNG5N22A	941	0
W1F09W9N	341	1
