1.380566700676565006e+03	0.000000000000000000e+00	1.875092028907333064e-01
6.510000000000000000e+02	1.000000000000000000e+00	5.857146744994510268e-01
8.600000000000000000e+01	1.000000000000000000e+00	6.595715278201310650e-01
9.521346166645691937e+02	0.000000000000000000e+00	2.060697063750691060e-01
1.624284026541556159e+03	0.000000000000000000e+00	1.875092028907333064e-01
8.420000000000000000e+02	1.000000000000000000e+00	5.981865948740729966e-01
4.439747277219132684e+02	0.000000000000000000e+00	3.929027641346793942e-01
3.880000000000000000e+02	1.000000000000000000e+00	5.238678552569049351e-01
1.512180499835709270e+03	0.000000000000000000e+00	1.969704252014848056e-01
1.852395259453063773e+03	0.000000000000000000e+00	1.841618031233058506e-01
2.130000000000000000e+02	1.000000000000000000e+00	3.743806921427867418e-01
4.760000000000000000e+02	1.000000000000000000e+00	3.922933553075492741e-01
2.630000000000000000e+02	1.000000000000000000e+00	5.058254045875490990e-01
1.237000000000000000e+03	1.000000000000000000e+00	2.647782242690392973e-01
1.320000000000000000e+02	1.000000000000000000e+00	4.758509085838409369e-01
1.184000000000000000e+03	1.000000000000000000e+00	6.559509963968221946e-01
3.230000000000000000e+02	1.000000000000000000e+00	6.480740464061937045e-01
1.060000000000000000e+02	1.000000000000000000e+00	5.552885191613958771e-01
3.720000000000000000e+02	1.000000000000000000e+00	5.461381744676481187e-01
1.809000000000000000e+03	1.000000000000000000e+00	3.788691753731743828e-01
1.224000000000000000e+03	1.000000000000000000e+00	5.531132571142807208e-01
4.900000000000000000e+01	1.000000000000000000e+00	7.512534019108590977e-01
1.612000000000000000e+03	1.000000000000000000e+00	4.957999413242977216e-01
1.137580419175506677e+03	0.000000000000000000e+00	3.833556348145893966e-01
9.600000000000000000e+01	1.000000000000000000e+00	7.569865239742540330e-01
3.200000000000000000e+01	1.000000000000000000e+00	5.221076325525381145e-01
1.700000000000000000e+01	1.000000000000000000e+00	6.540033665952129649e-01
1.310000000000000000e+02	1.000000000000000000e+00	6.506764275313315915e-01
6.660000000000000000e+02	1.000000000000000000e+00	6.466701999155279879e-01
6.600000000000000000e+02	1.000000000000000000e+00	6.493508391032419835e-01
2.850000000000000000e+02	1.000000000000000000e+00	5.913903853009269129e-01
1.867000000000000000e+03	1.000000000000000000e+00	5.995164015736100804e-01
1.558000000000000000e+03	1.000000000000000000e+00	5.517668578172050253e-01
1.280000000000000000e+02	1.000000000000000000e+00	5.580946086765118386e-01
9.700000000000000000e+01	1.000000000000000000e+00	4.962920935314326654e-01
4.730000000000000000e+02	1.000000000000000000e+00	5.519392880083365815e-01
1.073119142007953542e+03	0.000000000000000000e+00	4.287426968587041975e-01
6.270000000000000000e+02	1.000000000000000000e+00	5.589358838956746123e-01
1.211000000000000000e+03	1.000000000000000000e+00	5.604848850305724772e-01
1.237000000000000000e+03	1.000000000000000000e+00	5.460997841102347428e-01
2.320000000000000000e+02	1.000000000000000000e+00	6.559299847824758833e-01
1.386000000000000000e+03	1.000000000000000000e+00	5.154708548865373219e-01
7.000000000000000000e+02	1.000000000000000000e+00	3.615927933751028611e-01
5.360000000000000000e+02	1.000000000000000000e+00	5.183223422932947688e-01
2.675828803154896036e+02	0.000000000000000000e+00	2.028471627808698940e-01
2.970000000000000000e+02	1.000000000000000000e+00	7.505898182737705815e-01
2.800000000000000000e+02	1.000000000000000000e+00	6.490682522669569687e-01
1.481125010754455616e+03	0.000000000000000000e+00	4.803467812984768548e-01
1.849000000000000000e+03	1.000000000000000000e+00	3.807596541740481677e-01
1.706122345549254504e+01	0.000000000000000000e+00	4.375126411044342190e-01
6.353591264191478558e+02	0.000000000000000000e+00	2.710893930268628571e-01
5.200000000000000000e+02	1.000000000000000000e+00	6.469684475866075424e-01
1.443000000000000000e+03	1.000000000000000000e+00	4.894161261709720767e-01
5.220000000000000000e+02	1.000000000000000000e+00	6.485161553126802536e-01
2.700000000000000000e+02	1.000000000000000000e+00	6.506764275313315915e-01
5.400000000000000000e+02	1.000000000000000000e+00	5.068097412992479400e-01
4.580000000000000000e+02	1.000000000000000000e+00	5.984159772802852828e-01
2.390000000000000000e+02	1.000000000000000000e+00	4.761310923783500515e-01
8.700000000000000000e+01	1.000000000000000000e+00	6.515857869112060552e-01
7.170000000000000000e+02	1.000000000000000000e+00	3.832245336566443283e-01
1.943087170852924146e+03	0.000000000000000000e+00	1.816716929615166398e-01
6.020000000000000000e+02	1.000000000000000000e+00	5.585295184850141981e-01
2.000000000000000000e+02	1.000000000000000000e+00	5.582594717243481997e-01
1.900000000000000000e+02	1.000000000000000000e+00	7.500471585394627994e-01
5.300000000000000000e+01	1.000000000000000000e+00	4.432289044204706929e-01
1.278864623662362874e+03	0.000000000000000000e+00	2.872329997609899266e-01
1.650000000000000000e+02	1.000000000000000000e+00	6.469968756080912708e-01
4.100000000000000000e+01	1.000000000000000000e+00	6.017581823105943029e-01
9.540000000000000000e+02	1.000000000000000000e+00	7.038744291946240628e-01
2.490000000000000000e+02	1.000000000000000000e+00	5.802468570019039262e-01
5.410000000000000000e+02	1.000000000000000000e+00	3.918548994574284072e-01
3.700000000000000000e+02	1.000000000000000000e+00	5.573349420496400697e-01
1.801000000000000000e+03	1.000000000000000000e+00	3.966743918077086373e-01
5.490000000000000000e+02	1.000000000000000000e+00	6.468869355250875808e-01
4.000000000000000000e+01	1.000000000000000000e+00	6.483385380543433829e-01
7.360000000000000000e+02	1.000000000000000000e+00	3.972849483720578556e-01
1.976000000000000000e+03	1.000000000000000000e+00	2.343379217764152145e-01
3.140000000000000000e+02	1.000000000000000000e+00	4.833661206523276466e-01
