1.380566700676565006e+03	0.000000000000000000e+00	2.039104686906918762e-01
6.510000000000000000e+02	1.000000000000000000e+00	6.006008848750256091e-01
8.600000000000000000e+01	1.000000000000000000e+00	6.729402039331865426e-01
9.521346166645691937e+02	0.000000000000000000e+00	2.039104686906918762e-01
1.624284026541556159e+03	0.000000000000000000e+00	2.039104686906918762e-01
8.420000000000000000e+02	1.000000000000000000e+00	6.404535898364631663e-01
4.439747277219132684e+02	0.000000000000000000e+00	3.971352254646038915e-01
3.880000000000000000e+02	1.000000000000000000e+00	5.592204691870370503e-01
1.512180499835709270e+03	0.000000000000000000e+00	2.039104686906918762e-01
1.852395259453063773e+03	0.000000000000000000e+00	2.039104686906918762e-01
2.130000000000000000e+02	1.000000000000000000e+00	3.720028986659495995e-01
4.760000000000000000e+02	1.000000000000000000e+00	3.971352254646038915e-01
2.630000000000000000e+02	1.000000000000000000e+00	5.074673309973050106e-01
1.237000000000000000e+03	1.000000000000000000e+00	2.544220412467713133e-01
1.320000000000000000e+02	1.000000000000000000e+00	4.107444029832692522e-01
1.184000000000000000e+03	1.000000000000000000e+00	6.758387895841478921e-01
3.230000000000000000e+02	1.000000000000000000e+00	6.742007086913482938e-01
1.060000000000000000e+02	1.000000000000000000e+00	5.699986251013420269e-01
3.720000000000000000e+02	1.000000000000000000e+00	5.434107859113630479e-01
1.809000000000000000e+03	1.000000000000000000e+00	3.680790117066899403e-01
1.224000000000000000e+03	1.000000000000000000e+00	5.440290652032153673e-01
4.900000000000000000e+01	1.000000000000000000e+00	7.107992188892865437e-01
1.612000000000000000e+03	1.000000000000000000e+00	5.012383517323985016e-01
1.137580419175506677e+03	0.000000000000000000e+00	3.680790117066899403e-01
9.600000000000000000e+01	1.000000000000000000e+00	7.107992188892865437e-01
3.200000000000000000e+01	1.000000000000000000e+00	5.592204691870370503e-01
1.700000000000000000e+01	1.000000000000000000e+00	6.729402039331865426e-01
1.310000000000000000e+02	1.000000000000000000e+00	6.580833168351868379e-01
6.660000000000000000e+02	1.000000000000000000e+00	6.362204730217803084e-01
6.600000000000000000e+02	1.000000000000000000e+00	6.443974468118641719e-01
